round_epochs,val_loss,val_accuracy,loss,accuracy,dropout,final_activation,loss_function,lr,num_Nodes,regularizer
657,0.1451936662197113,0.34913793206214905,0.14458148181438446,0.36416703,0.2,sigmoid,mean_squared_error,0.03,21,None
205,0.15303386747837067,0.2693965435028076,0.1523733288049698,0.27310282,0.2,sigmoid,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
751,0.14458930492401123,0.3563218414783478,0.14476142823696136,0.3674899,0.2,sigmoid,mean_squared_error,0.06,9,None
203,0.15252254903316498,0.2693965435028076,0.15178732573986053,0.27588683,0.2,sigmoid,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
736,0.1446274071931839,0.3570402264595032,0.14400286972522736,0.3713516,0.2,sigmoid,mean_squared_error,0.06,12,None
204,0.15254127979278564,0.2693965435028076,0.15180882811546326,0.27741355,0.2,sigmoid,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
599,0.1446421593427658,0.3556034564971924,0.14385367929935455,0.37207004,0.2,sigmoid,mean_squared_error,0.06,15,None
204,0.1525532305240631,0.2693965435028076,0.15181563794612885,0.2738213,0.2,sigmoid,mean_squared_error,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
481,0.14483320713043213,0.35668104887008667,0.1436740905046463,0.3691064,0.2,sigmoid,mean_squared_error,0.06,18,None
203,0.15253543853759766,0.2693965435028076,0.15180203318595886,0.27498877,0.2,sigmoid,mean_squared_error,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
757,0.14432066679000854,0.36099138855934143,0.14227336645126343,0.38500226,0.2,sigmoid,mean_squared_error,0.06,21,None
203,0.15254497528076172,0.2693965435028076,0.15181130170822144,0.27067804,0.2,sigmoid,mean_squared_error,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
172,0.15248939394950867,0.2693965435028076,0.1517930030822754,0.27750337,0.2,sigmoid,mean_squared_error,0.1,9,None
203,0.15247957408428192,0.2693965435028076,0.15169864892959595,0.27444994,0.2,sigmoid,mean_squared_error,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
187,0.15249158442020416,0.2722701132297516,0.15173493325710297,0.27723396,0.2,sigmoid,mean_squared_error,0.1,12,None
201,0.1524830311536789,0.2693965435028076,0.151711568236351,0.2750786,0.2,sigmoid,mean_squared_error,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
701,0.1442779004573822,0.36027297377586365,0.1428741067647934,0.38347554,0.2,sigmoid,mean_squared_error,0.1,15,None
203,0.15249527990818024,0.2690373659133911,0.15171748399734497,0.27453974,0.2,sigmoid,mean_squared_error,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
634,0.14420391619205475,0.3631465435028076,0.14194104075431824,0.39317468,0.2,sigmoid,mean_squared_error,0.1,18,None
202,0.15249373018741608,0.2693965435028076,0.15172407031059265,0.27373147,0.2,sigmoid,mean_squared_error,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1479,0.1439070701599121,0.375,0.1423339694738388,0.38401437,0.2,sigmoid,mean_squared_error,0.1,21,None
201,0.15248212218284607,0.2693965435028076,0.15171582996845245,0.27328244,0.2,sigmoid,mean_squared_error,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
162,0.1524929255247116,0.2690373659133911,0.15173886716365814,0.27525818,0.2,sigmoid,mean_squared_error,0.13,9,None
202,0.15248285233974457,0.2693965435028076,0.15168938040733337,0.27525818,0.2,sigmoid,mean_squared_error,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
592,0.14466680586338043,0.3617097735404968,0.14366097748279572,0.37449485,0.2,sigmoid,mean_squared_error,0.13,12,None
201,0.15249571204185486,0.2693965435028076,0.15170283615589142,0.27462953,0.2,sigmoid,mean_squared_error,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
499,0.1443161964416504,0.36206895112991333,0.14348527789115906,0.3768298,0.2,sigmoid,mean_squared_error,0.13,15,None
202,0.15248125791549683,0.2693965435028076,0.15170186758041382,0.27462953,0.2,sigmoid,mean_squared_error,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
203,0.1526721864938736,0.2693965435028076,0.15179048478603363,0.27885047,0.2,sigmoid,mean_squared_error,0.13,18,None
202,0.1524903029203415,0.2693965435028076,0.15171347558498383,0.27651548,0.2,sigmoid,mean_squared_error,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
259,0.15258356928825378,0.2693965435028076,0.1517418771982193,0.27633587,0.2,sigmoid,mean_squared_error,0.13,21,None
201,0.15248607099056244,0.2690373659133911,0.15170173346996307,0.26951057,0.2,sigmoid,mean_squared_error,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
159,1.4810642004013062,0.2693965435028076,1.4655041694641113,0.27471936,0.2,sigmoid,categorical_crossentropy,0.005,9,None
257,1.4878729581832886,0.2693965435028076,1.4737534523010254,0.27588683,0.2,sigmoid,categorical_crossentropy,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
145,1.480970025062561,0.2693965435028076,1.4644372463226318,0.26977998,0.2,sigmoid,categorical_crossentropy,0.005,12,None
208,1.4879601001739502,0.2693965435028076,1.4733366966247559,0.2751684,0.2,sigmoid,categorical_crossentropy,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
134,1.4807419776916504,0.2693965435028076,1.4644142389297485,0.27480915,0.2,sigmoid,categorical_crossentropy,0.005,15,None
243,1.4865623712539673,0.2693965435028076,1.471924066543579,0.27741355,0.2,sigmoid,categorical_crossentropy,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
132,1.480542778968811,0.2693965435028076,1.464118242263794,0.27301303,0.2,sigmoid,categorical_crossentropy,0.005,18,None
240,1.4861607551574707,0.2693965435028076,1.4714916944503784,0.2754378,0.2,sigmoid,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
127,1.4804682731628418,0.2693965435028076,1.4638185501098633,0.2740009,0.2,sigmoid,categorical_crossentropy,0.005,21,None
237,1.4856534004211426,0.2693965435028076,1.4702069759368896,0.2750786,0.2,sigmoid,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
126,1.480504035949707,0.2693965435028076,1.4645133018493652,0.27687472,0.2,sigmoid,categorical_crossentropy,0.01,9,None
201,1.4855003356933594,0.2693965435028076,1.4704676866531372,0.2750786,0.2,sigmoid,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
424,1.468850016593933,0.289511501789093,1.4483193159103394,0.30013472,0.2,sigmoid,categorical_crossentropy,0.01,12,None
225,1.4844586849212646,0.2693965435028076,1.468837022781372,0.2780422,0.2,sigmoid,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1024,1.4092875719070435,0.35847702622413635,1.396775722503662,0.35940728,0.2,sigmoid,categorical_crossentropy,0.01,15,None
201,1.4844084978103638,0.2693965435028076,1.4688026905059814,0.27462953,0.2,sigmoid,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1001,1.405755639076233,0.3559626340866089,1.3945175409317017,0.36650202,0.2,sigmoid,categorical_crossentropy,0.01,18,None
222,1.4839781522750854,0.2693965435028076,1.4679502248764038,0.27346206,0.2,sigmoid,categorical_crossentropy,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
946,1.4022815227508545,0.3563218414783478,1.390401005744934,0.3611136,0.2,sigmoid,categorical_crossentropy,0.01,21,None
201,1.4840683937072754,0.2693965435028076,1.4684526920318604,0.27489898,0.2,sigmoid,categorical_crossentropy,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
756,1.408645510673523,0.352011501789093,1.3953070640563965,0.36273012,0.2,sigmoid,categorical_crossentropy,0.03,9,None
209,1.481241226196289,0.2693965435028076,1.464563012123108,0.2740009,0.2,sigmoid,categorical_crossentropy,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
793,1.4059370756149292,0.3552442491054535,1.394260287284851,0.3698249,0.2,sigmoid,categorical_crossentropy,0.03,12,None
210,1.4812541007995605,0.2693965435028076,1.4644612073898315,0.27049842,0.2,sigmoid,categorical_crossentropy,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
921,1.3988450765609741,0.3570402264595032,1.3829543590545654,0.3647059,0.2,sigmoid,categorical_crossentropy,0.03,15,None
209,1.4813592433929443,0.2693965435028076,1.4644290208816528,0.27453974,0.2,sigmoid,categorical_crossentropy,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1105,1.3922101259231567,0.3617097735404968,1.3695406913757324,0.3829367,0.2,sigmoid,categorical_crossentropy,0.03,18,None
202,1.4815152883529663,0.2693965435028076,1.4645384550094604,0.27687472,0.2,sigmoid,categorical_crossentropy,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
773,1.3954274654388428,0.3653017282485962,1.373412847518921,0.37557253,0.2,sigmoid,categorical_crossentropy,0.03,21,None
209,1.481658935546875,0.2693965435028076,1.4647616147994995,0.27498877,0.2,sigmoid,categorical_crossentropy,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
864,1.398869276046753,0.36135056614875793,1.3870952129364014,0.37126178,0.2,sigmoid,categorical_crossentropy,0.06,9,None
206,1.4812121391296387,0.2693965435028076,1.4636255502700806,0.2750786,0.2,sigmoid,categorical_crossentropy,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
540,1.4086540937423706,0.352011501789093,1.3857125043869019,0.37458465,0.2,sigmoid,categorical_crossentropy,0.06,12,None
205,1.4813843965530396,0.2693965435028076,1.4639168977737427,0.27498877,0.2,sigmoid,categorical_crossentropy,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
735,1.3927303552627563,0.363864928483963,1.3687968254089355,0.3816794,0.2,sigmoid,categorical_crossentropy,0.06,15,None
201,1.481187343597412,0.2693965435028076,1.4637949466705322,0.27615628,0.2,sigmoid,categorical_crossentropy,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
993,1.3952370882034302,0.35811781883239746,1.3663197755813599,0.38140997,0.2,sigmoid,categorical_crossentropy,0.06,18,None
204,1.4811933040618896,0.2693965435028076,1.4638789892196655,0.27355185,0.2,sigmoid,categorical_crossentropy,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
533,1.3923413753509521,0.35883620381355286,1.3635339736938477,0.3885945,0.2,sigmoid,categorical_crossentropy,0.06,21,None
201,1.481361985206604,0.2693965435028076,1.4638607501983643,0.27561742,0.2,sigmoid,categorical_crossentropy,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
118,1.4810397624969482,0.2693965435028076,1.463797688484192,0.2750786,0.2,sigmoid,categorical_crossentropy,0.1,9,None
155,1.4813826084136963,0.2693965435028076,1.463733434677124,0.2750786,0.2,sigmoid,categorical_crossentropy,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
674,1.3941099643707275,0.3742816150188446,1.373846411705017,0.38338572,0.2,sigmoid,categorical_crossentropy,0.1,12,None
165,1.4815438985824585,0.2693965435028076,1.4637513160705566,0.27498877,0.2,sigmoid,categorical_crossentropy,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
764,1.3979735374450684,0.36206895112991333,1.3712049722671509,0.38401437,0.2,sigmoid,categorical_crossentropy,0.1,15,None
175,1.4814070463180542,0.2693965435028076,1.4636750221252441,0.2741805,0.2,sigmoid,categorical_crossentropy,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
118,1.4809246063232422,0.2693965435028076,1.4640648365020752,0.27498877,0.2,sigmoid,categorical_crossentropy,0.1,18,None
172,1.4812692403793335,0.2693965435028076,1.4636896848678589,0.27525818,0.2,sigmoid,categorical_crossentropy,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
131,1.4808629751205444,0.2693965435028076,1.4635967016220093,0.2750786,0.2,sigmoid,categorical_crossentropy,0.1,21,None
201,1.4814423322677612,0.2693965435028076,1.4636714458465576,0.2750786,0.2,sigmoid,categorical_crossentropy,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
115,1.4810545444488525,0.2693965435028076,1.4642232656478882,0.2750786,0.2,sigmoid,categorical_crossentropy,0.13,9,None
161,1.481358289718628,0.2693965435028076,1.4637494087219238,0.27498877,0.2,sigmoid,categorical_crossentropy,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
123,1.4810527563095093,0.2693965435028076,1.4636951684951782,0.2750786,0.2,sigmoid,categorical_crossentropy,0.13,12,None
147,1.4815994501113892,0.2693965435028076,1.463742971420288,0.27615628,0.2,sigmoid,categorical_crossentropy,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
514,1.396246314048767,0.36925286054611206,1.3745306730270386,0.37943423,0.2,sigmoid,categorical_crossentropy,0.13,15,None
158,1.4811842441558838,0.2693965435028076,1.4637006521224976,0.2751684,0.2,sigmoid,categorical_crossentropy,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
127,1.480940580368042,0.2693965435028076,1.464173436164856,0.27489898,0.2,sigmoid,categorical_crossentropy,0.13,18,None
156,1.4812451601028442,0.2693965435028076,1.4639170169830322,0.2750786,0.2,sigmoid,categorical_crossentropy,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
481,1.3935741186141968,0.3660201132297516,1.3583999872207642,0.39317468,0.2,sigmoid,categorical_crossentropy,0.13,21,None
156,1.4815444946289062,0.2693965435028076,1.4637675285339355,0.2739111,0.2,sigmoid,categorical_crossentropy,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1003,0.14878687262535095,0.3336925208568573,0.14861023426055908,0.33102828,0.2,softmax,mean_squared_error,0.005,9,None
201,0.15288111567497253,0.2693965435028076,0.15224988758563995,0.27355185,0.2,softmax,mean_squared_error,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1574,0.1475280076265335,0.34770116209983826,0.1473008394241333,0.34602603,0.2,softmax,mean_squared_error,0.005,12,None
214,0.15282763540744781,0.2693965435028076,0.1521802693605423,0.26915133,0.2,softmax,mean_squared_error,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1076,0.14785648882389069,0.3419540226459503,0.14728233218193054,0.34306243,0.2,softmax,mean_squared_error,0.005,15,None
217,0.1528184711933136,0.2693965435028076,0.15215283632278442,0.27633587,0.2,softmax,mean_squared_error,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
868,0.14756524562835693,0.3412356376647949,0.14745518565177917,0.34063762,0.2,softmax,mean_squared_error,0.005,18,None
210,0.15278935432434082,0.2693965435028076,0.15210632979869843,0.27947912,0.2,softmax,mean_squared_error,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1752,0.14486470818519592,0.35883620381355286,0.14442965388298035,0.36650202,0.2,softmax,mean_squared_error,0.005,21,None
212,0.15282891690731049,0.2690373659133911,0.15215082466602325,0.2726538,0.2,softmax,mean_squared_error,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
611,0.14861415326595306,0.3322557508945465,0.1485959142446518,0.33462057,0.2,softmax,mean_squared_error,0.01,9,None
201,0.15252111852169037,0.2693965435028076,0.15180084109306335,0.272564,0.2,softmax,mean_squared_error,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1079,0.1455853283405304,0.3552442491054535,0.14553670585155487,0.36075437,0.2,softmax,mean_squared_error,0.01,12,None
201,0.15252678096294403,0.2693965435028076,0.15180109441280365,0.27489898,0.2,softmax,mean_squared_error,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1694,0.14471356570720673,0.36063218116760254,0.14426255226135254,0.36695105,0.2,softmax,mean_squared_error,0.01,15,None
201,0.15253359079360962,0.2693965435028076,0.15180373191833496,0.27480915,0.2,softmax,mean_squared_error,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1707,0.14416363835334778,0.3660201132297516,0.14344321191310883,0.3791648,0.2,softmax,mean_squared_error,0.01,18,None
206,0.15253295004367828,0.2690373659133911,0.15179529786109924,0.2778626,0.2,softmax,mean_squared_error,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1454,0.14410103857517242,0.366738498210907,0.14310769736766815,0.37943423,0.2,softmax,mean_squared_error,0.01,21,None
201,0.15253427624702454,0.2693965435028076,0.15180416405200958,0.27067804,0.2,softmax,mean_squared_error,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
819,0.14546018838882446,0.34913793206214905,0.14543262124061584,0.35644364,0.2,softmax,mean_squared_error,0.03,9,None
201,0.15248726308345795,0.2690373659133911,0.1517021805047989,0.2792097,0.2,softmax,mean_squared_error,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
609,0.1450728327035904,0.354885071516037,0.14479365944862366,0.3621913,0.2,softmax,mean_squared_error,0.03,12,None
201,0.1525111347436905,0.2693965435028076,0.15171484649181366,0.28199372,0.2,softmax,mean_squared_error,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1126,0.14366371929645538,0.37787356972694397,0.14321589469909668,0.38230804,0.2,softmax,mean_squared_error,0.03,15,None
201,0.15251696109771729,0.2693965435028076,0.1517118364572525,0.27777278,0.2,softmax,mean_squared_error,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
981,0.14352141320705414,0.3739224076271057,0.14250090718269348,0.38140997,0.2,softmax,mean_squared_error,0.03,18,None
203,0.15250441431999207,0.2690373659133911,0.15171147882938385,0.2713965,0.2,softmax,mean_squared_error,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
617,0.14438585937023163,0.35991379618644714,0.14278128743171692,0.381859,0.2,softmax,mean_squared_error,0.03,21,None
203,0.15249773859977722,0.2693965435028076,0.15172316133975983,0.272564,0.2,softmax,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
775,0.14479345083236694,0.3570402264595032,0.14449431002140045,0.3700943,0.2,softmax,mean_squared_error,0.06,9,None
188,0.15250277519226074,0.2693965435028076,0.1517186015844345,0.2729232,0.2,softmax,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
662,0.14449116587638855,0.3552442491054535,0.14371609687805176,0.37584195,0.2,softmax,mean_squared_error,0.06,12,None
202,0.15251277387142181,0.2693965435028076,0.1517307162284851,0.2726538,0.2,softmax,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
